Label: RS JC
Metric: Phase Object Confluence (Percent)
Cell Type: plate 2
Passage: 1
Notes: 
Analysis Job: RS JC

Date Time	Elapsed	A1	B2	C2	D2	E2	F2	G2	B3	C3	D3	E3	F3	G3	B4	C4	D4	E4	F4	G4	B5	C5	D5	E5	F5	G5	B6	C6	D6	E6	F6	G6	B7	C7	D7	E7	F7	G7	B8	C8	D8	E8	F8	G8	B9	C9	D9	E9	F9	G9	B10	C10	D10	E10	F10	G10	B11	C11	D11	E11	F11	G11	H12
13/01/2017 11:00:00	0	24.9429	30.95873	16.29106	16.56343	22.31882	20.68592	29.99634	38.1201	24.71556	30.44799	21.38045	29.34371	8.495488	16.26935	17.90662	22.80832	26.55041	18.90976	24.96083	10.23075	7.514102	18.65931	11.64006	59.96985	23.00952	38.71311	14.96004	22.08333	14.29599	32.41177	31.39852	8.593982	25.368	16.92357	16.57948	13.95868	16.22861	24.90121	28.91591	38.48641	20.3148	24.71438	27.10332	57.69467	11.89567	28.85394	18.30315	18.9353	25.57018	36.85615	12.21869	17.29251	20.33273	27.41701	19.47536	19.69133	19.17365	16.70664	18.47032	4.647912	23.02857	21.82322
13/01/2017 14:00:00	3	26.61434	31.71966	16.54342	17.14338	22.835	21.06456	30.46761	39.63778	25.86271	31.72365	21.91657	30.34645	8.765744	17.4282	18.65935	23.76999	27.38242	19.00875	25.73882	10.23899	8.171102	20.45671	11.80581	62.57862	23.75848	39.04468	15.47334	23.34907	15.16888	33.9513	31.75136	8.491859	25.44413	17.35886	16.95221	14.16902	16.31775	25.69757	30.27823	40.38815	21.06799	25.47036	28.67421	59.5774	12.29324	30.18946	18.84302	19.99547	25.82102	38.8544	12.62132	17.3486	20.68196	28.02866	19.51775	20.43701	20.0821	16.72002	19.0951	5.016463	23.65	24.03879
13/01/2017 17:00:00	6	27.88091	32.28638	16.38941	17.53745	23.85971	22.01501	31.65583	41.30709	26.74365	32.88949	22.5219	31.35582	8.980018	18.07999	19.61441	23.97337	28.76547	19.45091	26.56934	10.01253	7.938365	22.10054	12.12698	65.31966	24.67762	40.69067	15.9428	24.60338	15.58945	35.05098	32.51219	8.417084	26.84587	17.58797	18.07149	15.17027	16.90152	26.02869	31.229	42.3895	21.42035	26.73823	29.15845	60.90163	12.40691	32.02218	19.76491	21.05964	27.15358	42.20641	13.93763	18.08053	21.83096	29.55287	20.28615	20.9459	20.83093	18.39667	19.83233	5.12711	24.29831	25.31174
13/01/2017 20:00:00	9	29.68318	32.98412	16.61808	18.16138	24.45595	22.97372	32.31667	42.40181	27.82476	34.0125	23.12053	32.36319	9.103233	18.58499	20.74346	25.33772	30.34575	20.10939	27.06981	10.26676	8.757027	23.64196	12.56317	67.56267	25.71448	41.96646	16.47574	25.54609	16.24845	36.80714	33.4961	8.796729	28.16666	18.08391	18.40346	15.40008	17.29077	26.7559	31.58677	43.38844	22.23557	27.85576	29.20903	63.17543	13.3232	33.38587	20.11375	21.87536	28.24072	44.26287	13.66728	18.52577	22.30644	30.22337	20.79696	22.00715	21.58237	18.60287	20.07275	5.135342	24.66725	27.52234
13/01/2017 23:00:00	12	31.04039	33.97998	17.34737	18.70798	26.37352	23.77309	32.75695	44.15412	29.30106	35.00406	23.7582	33.59644	8.9734	19.13877	21.43617	25.78697	30.4821	20.5851	27.95047	10.56093	8.297623	24.08091	12.94156	70.09682	26.69207	42.83308	16.84218	26.36925	16.99872	38.27703	33.94537	9.062281	29.37892	18.20131	19.35347	16.141	17.41709	27.03886	32.77071	44.2687	23.14005	28.98289	30.82741	64.77242	13.01613	34.47932	20.6029	22.91623	29.05268	45.67806	13.25719	18.78276	22.82568	30.70151	21.49335	22.33106	22.65275	19.29636	21.54987	5.706155	25.04956	29.44516
14/01/2017 02:00:00	15	33.31698	34.66051	17.33191	19.13504	26.55743	24.85191	34.3314	45.43151	30.17094	36.15291	24.92809	34.57285	9.206749	20.66979	22.3343	26.90014	32.07252	21.14299	28.63649	11.08899	8.317204	26.13071	13.1842	72.28825	27.33102	44.34449	17.69867	27.95232	17.56182	39.87086	35.21883	9.095271	30.14174	18.53002	20.01692	16.72693	17.99894	29.45412	34.39821	47.03506	24.04991	29.91927	32.51468	66.34568	13.56656	35.72706	21.27465	23.6011	30.65277	47.92798	13.94846	19.51889	23.95938	31.05645	22.40775	23.39834	23.39947	20.01702	22.03366	5.482067	26.1619	31.26257
14/01/2017 05:00:00	18	35.45861	35.31673	17.72149	19.16051	27.18421	25.52077	34.89405	48.22322	31.41627	37.42714	25.38515	35.64185	9.454105	20.52913	23.39864	27.29057	33.38156	21.55492	29.59931	11.25991	8.582634	26.70994	13.44195	74.61375	27.88964	45.8433	18.27879	28.40439	18.39842	41.25592	36.21202	9.200509	31.40168	18.97222	20.66389	17.5595	19.08095	29.24087	34.79973	47.95886	24.73479	31.07151	32.21473	69.0575	14.06715	36.85559	22.29276	23.99345	30.82876	49.95316	14.38583	19.81942	25.01942	31.42844	23.13002	24.11463	23.79409	20.85134	22.83631	5.685742	26.55628	32.46214
14/01/2017 08:00:00	21	37.57014	36.28487	17.52309	19.9347	28.34799	26.29897	35.83305	49.64025	32.61145	38.75795	26.18286	36.65418	9.577805	22.31612	24.72567	27.34155	35.07713	22.30773	30.75628	11.59603	9.229212	28.12836	14.24241	76.31937	28.4212	47.68052	18.99173	29.37423	18.31172	42.79224	37.58576	9.598641	32.59646	19.46038	22.05764	18.31723	19.0259	30.73888	36.47634	50.52891	25.20608	31.53063	33.89754	70.14469	14.73636	38.77209	22.83841	24.85184	32.45822	51.72213	15.10115	20.30478	26.00048	30.87165	23.47487	24.96934	24.22243	22.07091	23.37147	6.353541	27.31815	36.39891
14/01/2017 11:00:00	24	40.46239	36.59155	18.24342	20.854	29.18165	27.16612	36.91858	50.87289	33.54406	39.53699	27.40245	37.66801	9.366224	23.08895	26.26772	28.89071	35.15705	22.84409	31.6762	12.03173	9.631941	28.5249	14.09402	78.14172	30.08934	49.02906	19.44184	30.61484	19.85067	44.09676	38.76086	9.585076	33.45507	20.00797	22.90721	18.90457	18.97518	31.83969	36.73492	51.90705	25.79128	33.29741	35.16204	71.43171	15.07013	39.71617	23.61229	25.63627	33.78473	53.58699	15.31232	20.75933	26.59373	32.3286	24.37444	26.05905	25.2298	23.25005	24.29874	6.136078	28.07332	38.99435
14/01/2017 14:00:00	27	43.05642	37.92685	18.43391	22.15278	30.31476	27.67557	37.73153	53.33444	35.03936	41.52781	28.26888	38.97433	10.00403	22.9685	26.6688	28.98754	36.26202	23.90854	33.24307	12.50501	9.129052	29.82368	14.67325	80.82318	31.31194	50.73481	19.87608	32.06658	20.53301	44.87644	39.33814	10.54965	34.84324	20.52462	24.02514	19.55004	18.88735	32.37088	38.19666	52.78691	26.86053	34.88597	35.39868	72.9995	15.65705	41.69469	24.29555	26.73654	34.23277	57.05315	15.68379	21.68892	27.80828	32.50994	25.24301	26.90156	26.31302	24.93032	25.15014	6.27906	28.66503	42.04082
14/01/2017 17:00:00	30	45.6446	38.84773	18.14424	21.77279	31.64057	28.82704	38.00131	54.88504	35.69122	42.55392	28.3179	39.29439	9.273265	24.53208	27.79652	30.5579	36.96696	23.92116	33.60351	12.15588	9.982845	30.46513	15.18538	82.92525	32.03698	51.34832	20.18102	32.56804	21.03265	46.5944	41.27289	10.58086	36.51507	20.8257	24.64458	20.76444	19.32267	33.77639	38.73815	55.52569	28.42388	35.34476	36.53881	74.94379	16.02514	42.36737	24.89905	27.34155	34.90082	57.63705	17.51322	21.63298	28.18772	33.17083	25.71207	27.66397	26.48684	26.10085	25.84601	6.455314	29.51473	43.3372
14/01/2017 20:00:00	33	46.67949	39.61809	18.57723	22.82673	32.21158	29.80992	39.63039	56.34236	37.39519	43.77667	30.10434	40.74412	9.740885	26.26368	29.75061	30.95716	39.05636	25.58803	33.78014	13.20602	9.506928	31.8603	15.57743	84.68343	32.96373	53.19544	20.61315	33.50044	21.24781	48.01725	41.44644	10.38239	37.51595	21.54688	25.82844	20.9391	20.20961	35.38772	41.26121	56.80136	29.09064	37.46217	36.7426	75.61201	17.14473	44.5314	25.76325	28.53263	35.86481	58.84692	17.21995	22.76717	29.40123	33.83015	27.07946	28.65035	27.16127	26.8587	27.03116	7.364143	30.59077	47.32801
